id,is_iceberg
a0998397,0.39618155
7e20006f,1.3219463e-17
93b12419,0.5829901
475c5a35,0.067498386
67f42c90,0.1765961
45a114e0,0.06353277
41a59ee9,0.004888624
6c2c6a39,0.124625415
9f840a7d,1.0577218e-24
2ad5ee96,2.2848319e-18
cb8b875e,0.9576111
2283d088,0.060222298
545f8210,2.8028357e-12
7eeed38a,0.76984084
be77b9e7,0.011810958
16ec40a3,0.20087042
b7e74bcf,0.9898053
8a36acfd,0.61273426
d2e5b493,0.99659044
bd88797b,1.0970329e-08
78566a26,0.007876188
32449528,0.4190252
5f6ffdad,0.23863986
38bdc33c,0.5307792
f88a9ed3,0.3743676
c1fe2103,1.8989378e-07
63f7ddd9,0.008574486
97e123d2,0.039069682
7d078228,0.0654794
6b43e60f,0.99981356
e07665a4,0.8475239
4da0c147,2.0042063e-14
1d2474a1,0.1267373
f39a3050,0.013221383
aaeb3f89,0.0013721883
daa3d1e9,0.024151117
23cad3ed,0.97416663
dc8fd92d,0.92252886
994a2787,5.220477e-28
5009ce8c,0.970284
95ba90c7,4.2435794e-24
bb176f20,8.853549e-19
57ccd603,0.033925086
c3767f5b,0.93788826
076492b4,0.019642025
68864007,0.44452193
fb124dd7,0.07207957
c59fbfc0,1.2248293e-36
ddce9f51,1.744148e-05
c459dbf6,0.6058888
1a39b44e,0.21149546
a31f8519,1.5237798e-19
29ff4d55,3.7738446e-06
c0a87a44,0.41081738
aa07ea34,9.886174e-16
ed7b77f3,0.8917478
ccb10918,0.106382936
aba1f2cc,0.0069666803
0c4b7ce6,0.18223155
26a29fae,1.4176313e-23
6a1a9b91,0.16220081
fda0d9b3,1.4171822e-12
2f7da2f9,0.4629306
948317c5,0.101831555
df315de0,0.67171234
51762e5e,0.22200677
9be1f9d4,0.15598288
b20f16ca,0.08058587
24f677ab,0.14172554
19d36f67,8.380505e-37
db098e36,0.7171496
3ab323b5,0.6032234
db204654,0.55265164
f0b7c362,0.23268491
9c36083a,0.6878967
00247e48,0.79516995
99064331,1.5025633e-05
fb023b97,3.1261254e-13
834a13a2,0.021813035
b4fb7c3b,0.39682835
cccc91e5,7.089398e-05
e777f5c4,6.503099e-10
8a367850,9.466647e-10
01aee49b,0.96751356
09a3f3cb,0.29330057
b7837a99,0.8901715
0e5c18fe,1.6533178e-05
433d92a6,0.019119412
d8c1c90e,2.3664263e-05
5cf350ea,0.46299174
9e6adfeb,0.040955126
398c373b,4.290079e-10
8e1cb96b,0.80952835
c0ab7de5,5.5387606e-08
b7519f43,0.4867548
54d7929f,8.267811e-22
222a4407,0.12331417
4cd8d439,0.027261049
ac31d9e4,0.071023315
0c51475f,2.4334156e-07
926b4b5d,0.9832184
3072aeb4,0.95897174
5508aabc,0.001075536
7ff080c1,0.46442878
c8137158,7.156082e-05
73f4c54a,0.025793076
0ab19c8d,0.33261532
57c090c7,0.5426538
b3f4d7c8,0.9945104
d4a81cf9,0.82774985
497c4ff8,0.002264291
8949311b,0.97681403
d4f17d1d,0.0037062168
cbd015d6,2.221618e-17
4ff7d773,0.13904941
5950d2f6,0.07200122
f0b4c564,3.8686444e-06
4727e088,0.48571235
2c9b195c,0.7251395
04c441b0,0.4127071
9f1e2246,0.22660482
3bf56119,0.38210198
385033f6,0.25396323
1e14e9eb,0.007583976
4ec14d05,0.001967132
d16ffa50,0.11777559
6f2147d7,0.05855611
13540275,0.9992837
280aaa6c,0.009699255
63d6fcf6,0.26868045
e1130afc,0.09535298
8915b349,0.22561887
02cb6179,0.98492277
816084ef,0.36626726
e83e27ef,0.1988244
9928b6cb,0.057690024
398c44d5,0.0982157
4e9944c8,0.054060668
ade738c7,0.1639852
df106f1f,0.16700843
707c42f2,2.5953726e-14
c7d6c968,0.60027796
2f62a2d3,5.8225305e-13
58a62136,0.014927715
8e16308d,7.073792e-10
10d97d10,0.034718215
862a2dd5,0.5073445
45d7cd09,2.3863984e-15
daef67d6,0.90565234
40b9f916,0.04407695
c17dc729,0.52196914
d008e04f,0.8609705
a5a6fe15,0.31671125
e9ce7834,1.672693e-11
518a5aeb,0.8326057
fd6e49ab,0.008635014
35ef2d54,0.29096234
be1f3e73,0.87841463
013825b7,0.13062865
c48b752b,0.19078949
a0f39ace,0.00866577
800aff52,0.012745112
e0eb259a,0.1808168
404bdcc5,0.52355576
9be770cc,0.5507078
e002bdfa,0.5822993
511f8764,0.51951873
d41e40d8,0.732077
ff846aa6,0.50863427
c261a419,0.008882314
c3358fec,0.7112149
62972972,0.0012607276
3f15e6a3,1.146266e-21
f239dd72,0.082717
e9d815ef,0.09089306
568085b5,2.3974442e-07
80708782,0.86601496
a578b01b,0.95364165
04b81012,0.028371066
3fbd3a3e,2.336608e-06
536bc047,0.9909617
6905e82d,0.8444257
352b0ab0,0.51863176
205506f4,0.00851804
b4075da1,1.2008864e-22
0132c59d,0.1598404
5c471255,0.96024597
b9ee0383,0.9687298
aee38fe1,3.0250646e-06
93eda776,4.1497152e-09
d65ee363,0.36019516
7e6785d9,0.39569968
c006cf82,0.83495706
197f9050,0.93791413
efce51fc,0.0011207759
d8dd1b33,0.11337191
ca5bae71,2.1316013e-05
66eba58c,0.63512623
e080fee1,0.09850487
9626a2b5,0.65073836
c0298b7d,0.8538272
80f17a8d,0.00037780404
fefe71e5,4.749929e-05
92a45990,0.65967876
8e922071,0.3885389
d5952199,0.033089846
3c56cf59,0.69882494
5b677f30,0.9992459
70986e85,0.60911983
ee110bda,0.65242654
e7b4d317,0.48459545
f59f29f5,0.0013585687
3d1e179e,0.009812146
4e9c76d9,0.25901657
5b5d407e,2.7378485e-21
bb4d8184,0.46374324
5f5ad493,0.10353556
a304ae2e,4.624114e-14
ac337f79,0.09626314
e00e495a,0.0016139448
71477bcf,0.29582366
22ed2916,0.03591183
05fdb1ce,5.271671e-27
4c5e56dd,3.0891817e-05
fab2df1f,4.643613e-21
afe6a1d1,0.15921605
fa03ba13,0.141651
663dd2bf,0.2411674
5d3aa488,0.0016278327
11d63814,0.05602178
11ac5623,0.7109103
dd28b028,0.09333423
bf244975,0.50149757
6a2fe659,1.6654612e-21
bd689e7a,0.60887325
a7b21484,0.024561375
06626706,6.738095e-05
2fcb2613,0.2421118
1ee7f506,0.12590122
c462096f,0.0054220855
59b91711,0.05178398
148ad313,0.12781984
a04c148d,0.67067575
142d14f3,0.99862456
0dccef06,0.73719597
bf9dea3e,0.9851533
121ec728,6.6088937e-15
25ea1800,2.0407027e-09
024bed49,0.007582903
771a9bc9,0.13321403
8b2562e0,0.70551324
fefe0db6,0.0012402236
a6cc8fa1,0.65003705
fe33ce5b,0.031648904
c11a6fd5,0.96718514
69152132,0.12524676
dd54beb5,0.9895468
46d8944e,1.1442543e-17
f278cc6a,0.68880934
9cba91e4,0.23837844
37e80ad8,0.006845981
6247d06a,0.74345326
0bb564ea,0.42835745
f8802638,0.07355216
cb77c1d4,0.8246078
edcad79c,0.11968976
ade84952,1.3134011e-06
e9a4a8f7,0.021368563
8c3c9c0b,6.7808516e-11
c105af7a,0.0072881877
64a96816,0.54776233
d435722b,0.0014118552
f8c2c17d,0.01773581
30b0c5a1,0.20837414
a241eee2,0.7642113
577af3a1,0.58186775
b1e49a9f,0.22691363
49eff60f,0.37160927
171ffc36,0.000110811154
2dbb2931,0.41865867
851f9ad8,1.8401378e-11
ef787241,0.019201368
3ed46d9b,0.375405
61a96458,0.234355
a0eb8b65,0.18938437
8058e7e7,0.9915046
5d0969c3,0.96690834
06dc5d13,0.9969353
614d8fdf,0.004400909
068ace8d,0.9960599
55bd7491,0.8502525
59db8d78,0.0004566908
ee9ba395,0.18335944
3833c332,1.7565365e-13
f9c56480,0.14076155
35041821,1.2992671e-12
67426d52,0.04490286
f2eba496,1.0848443e-22
cfc6b272,0.43394884
be6e6157,0.013663799
060762c6,0.31143636
28e5c819,0.26087645
165b73a3,0.37893602
1a16ebf2,0.4152163
c76353ea,0.5409248
c56aab52,0.46177036
19ba105e,9.421673e-09
4ccf1d67,0.43611252
d3f00ca5,0.006431937
dc366696,0.93766296
11ddfec4,0.51496714
71036847,0.0
9108a260,0.24918881
812d2c7d,0.014711946
601d54b4,0.0035313368
2a21ddce,0.43752047
e03f632f,4.5964827e-15
27c1c4f4,3.1202465e-09
9929fc67,0.5357608
cc5b496e,0.0021665692
9ec5c0b5,0.12666187
5fa292a8,0.56214195
d0e35d53,0.3543254
cfc89ddf,0.09898403
fd3916f4,0.9877875
019ab715,0.0
d0a7830b,0.13810629
2e1acd63,0.81235474
c5810152,0.88814723
8dae1e77,0.022237688
afe44c59,0.33964366
ac640b5a,0.1498985
5c47f5bc,5.83422e-11
2e5e1053,0.00017771125
e30d5450,0.29014865
0de92cf0,0.31322053
e97daf2c,0.38214278
5bcc2bf5,0.0
d347d81e,1.0063101e-06
2799f5cd,0.014870346
ce4b96f7,1.6278203e-11
a6365299,0.19089004
6eb86fb2,7.004134e-08
d1384eb4,0.17627347
66c3ab6a,0.1430251
9be981c9,0.96067995
e5fc3dd4,0.50883996
fd3f01fc,0.9967427
5fbb0aa0,0.99191487
6968f510,0.0001603961
7509aad8,0.77865696
9cf9c8ce,0.46492866
157c589d,0.5013342
fcc51d2f,0.05789408
6852ee69,0.53392655
8a388b27,0.30615878
e3b1fdd6,0.5299469
1d644f91,0.0833244
893a7d79,0.95900893
9ef2d53f,0.34808183
eaea1243,0.0024696589
2d210670,2.0215706e-11
b04329c3,0.51076895
1d88e97d,0.93989956
e5c8ae65,0.14593723
841810cd,0.00050091743
187a1e4b,0.22980583
24f8bc83,0.2780289
071678c5,0.5729227
3121517d,0.36382344
62db6263,9.1682135e-18
4b6fe0a5,5.681113e-06
016588cd,0.9136298
e47db8cd,0.005008906
6009575c,0.0013722777
59d093d3,0.315144
b3edce17,0.28086326
77cb2808,0.22774056
b318189f,0.23297459
eb804bc3,0.14981222
27af98c1,0.4569642
75bbd171,0.02673617
26a7450a,0.22192952
9f96c645,3.9201804e-24
f295285a,0.40858883
1861ae59,0.41151667
320e2661,0.00023967028
48b64c84,0.0008478761
596115ad,0.5750235
24c5d2ad,0.24293795
513481e4,0.43631142
679ca3d6,0.6428781
550511fc,0.61909163
33ad621e,0.49788433
a7cd4c8b,0.4372397
942ce002,0.23165783
4a33d600,0.0048110187
52512da4,0.064683795
199d9dd5,2.2591325e-05
910c7a11,0.4934212
2dc4b47e,0.012750298
067c0baa,0.016946495
66ec0485,7.4961406e-07
93e203f1,0.9969307
1eae71e0,0.24816495
9a320603,1.5282419e-15
97c75edc,0.809728
e3a3993c,0.54679346
03647606,0.86314654
b5758e75,0.015010208
cb341897,0.005089462
80a1d2ad,0.4229453
f2afc45e,0.36494872
e2e037d3,0.0005339086
d8513bb1,0.9979257
2bb05740,0.983932
568eee1e,8.0799015e-05
48073219,0.030528843
52770a14,0.51395863
bb78aa77,0.011335164
d2041d74,0.73959064
0c650b7b,0.45590034
3ed634b4,0.92648077
4e7ef4d3,2.1687905e-08
dc676914,3.462895e-05
9ef182ba,0.30137286
19456254,0.07884875
45c7e999,0.43625376
1e5f187e,0.08594853
8372c5dc,0.21469587
0a113574,0.40116945
22ac144f,0.66508967
82a0baaa,0.039950848
fb9c0a38,0.9977788
586d1724,0.0094869435
42491e8b,0.78136766
32d8d667,0.34492242
2d658824,0.9716902
79e58200,0.25434154
50e426df,0.20429364
71d908c0,0.06361729
1f275072,1.3648948e-22
a1bb2901,5.234665e-06
6c99ed0b,0.4770216
d8216f4c,0.020352691
ebb34ef7,2.404985e-24
0a71e0d1,0.0004416108
3bebe07a,0.98351526
0de67b1a,0.016378373
7409fd1a,0.043147087
1e27c8fd,1.3426612e-25
65cfde78,0.010616213
ab7841b4,0.19999567
f5064f4e,0.0021449625
57457484,0.99679625
5492eb34,1.4893417e-08
78dfcd52,0.17043298
7dcfa04d,0.7872274
0f7ccad8,0.2572183
730b2296,0.4557968
c1f05b03,0.18429288
265ced3a,0.2430985
92f976d4,0.8892535
2ac16805,6.600626e-05
b2de0386,0.50133777
898f0d27,0.20192116
b6d290df,0.54216653
64bc67c4,0.10235056
e54ee68e,7.0061743e-09
5f14e447,0.012008995
9c736f77,0.4039948
328fd096,0.1450912
e8e9dfc3,0.16866341
a3a85eeb,0.19179699
d4b96d3f,0.38057405
bb255043,0.009506017
8696136a,0.49223655
be23ea08,0.36039823
777d00a2,0.0032899082
bc8d3476,1.8364375e-05
f6f8857d,0.25184304
c57f13ef,0.9589611
7aa6b7a3,0.05262977
512c569c,0.40466374
48b1c243,0.00041151047
75ff94ee,0.005504012
c60f051c,0.05198127
032b1bda,0.18285298
77531032,0.03890568
06210232,0.120233536
d7418c1f,0.44416857
e2e957ba,0.45545396
566b0a76,0.23200709
7c6691b5,6.573137e-05
990a0ecd,6.0190323e-06
16914cc9,0.042529374
e78a6709,0.72529024
98aa34a8,0.01688373
1908cc60,0.081553906
81946709,0.047579437
2fd07377,0.5262747
d5c0e0d7,0.020484
58ec0c92,0.08462566
3aeb362f,0.53472763
147d59ab,0.46498224
e0829262,0.050462753
8b86d83e,0.021931767
9a350af0,0.22528288
aba1b542,1.9320083e-07
b0112ad5,1.1110654e-16
4ea094c0,1.16509424e-14
74964450,0.71904385
e4a06bc9,1.0164307e-21
245ef22c,0.60165614
828460e1,0.26831147
fcbdad05,2.1695407e-33
50ff69e1,0.72588336
28cf2057,0.00044947863
8ede8c69,0.00038212538
323458ef,0.23894721
3c002c59,0.00054350495
24e5b88f,0.8082298
a09d9139,0.99154806
d0b1be68,0.21692446
bcd22f87,5.6793856e-15
f90b1c41,1.0568667e-09
f14f533a,2.2556771e-05
acfaa4ff,9.941513e-10
78e7617b,0.00665012
febe6575,2.2343026e-36
5cd96fb8,0.34293386
88027f9c,0.20353189
388dd3bb,0.013353586
8e6cf4d3,0.91427416
0b2daf85,5.0024657e-17
63f51c56,8.394099e-08
5b6305ad,0.2558062
241c50cb,3.877123e-18
495a6ed2,0.022937328
b04bf998,0.10035822
c55e7096,0.35698575
2c9d1b48,7.777174e-23
e20a003b,0.3751059
33725817,0.9822457
fe05fc09,0.27686608
b9022c8f,0.030697376
b5abb620,5.17534e-05
e62b3eb0,0.013558835
95812205,0.10981634
209f8e41,0.0
9bb3cd44,0.12361029
86bf6810,0.74190515
919cb6af,0.6022514
8cabc104,0.55423605
ca5fec7b,0.0041480064
01e7f145,0.4607576
d2826f8e,0.0004248023
e584f028,0.029799998
4bdcb525,0.40922144
6b2bc3e9,0.37003523
7a523e74,7.4636846e-05
1c3a420c,0.21020395
8b383772,0.010888696
c420c42d,0.013517708
f0326766,0.3742033
d67ae313,1.2733654e-05
7a00e52a,0.53365606
fd60ce30,0.99842006
d0de0afb,0.21942732
5dab3243,0.99387425
e82b326f,0.081052214
96ca682f,0.003906876
e7ba2cd2,0.0071178675
47f2fbed,0.07619172
faac6b8d,0.41621292
2eb785f3,0.0038320124
95f440be,0.014618605
e735e243,0.8543113
bd83f233,0.21637899
e2315156,0.04092115
07945467,0.0
256daf6a,0.029771298
70801a8b,5.571414e-05
518578cb,2.7896943e-08
5e630a80,0.2770699
b2df2187,0.7185666
ff32d7dd,0.74756604
5144d458,1.2872373e-08
f9f973c1,0.054867893
ac65b2c5,0.92920995
e5cece41,0.0075773895
cc9ca990,0.21606404
2b771726,0.1558742
fcea895a,0.13738543
fd477a03,0.06327993
4aa26de8,4.936314e-37
9a842704,0.92143357
b1bb19c4,0.06725475
fc46a862,0.0
e43d659f,0.15114877
f344be4c,1.5936477e-09
31671342,0.8165481
4d67ed4e,0.035740018
1dd1c8e2,0.6780824
ab08e37e,0.47425833
c2924cd3,4.4395976e-05
fde48cdb,9.3133005e-26
3c7c170d,0.17468116
ebeedf33,0.07363534
6235d8b4,0.99329364
73a8162b,0.042754143
b37e2349,0.22789437
0dbc58b1,0.0053686798
14741b3d,0.70362496
fe1f82c2,0.9787215
9a75c053,0.3865438
581d8a32,1.8053747e-07
eedeabd8,0.79624796
2208fecd,8.0376556e-14
b68c71e6,0.037354916
dea2cdb7,0.42785847
ff3401e1,3.4427565e-27
5ccfa32c,0.22607595
15370256,4.608384e-05
d81a82c6,0.70308435
c78671c6,0.5562849
7fbf3fc8,0.30214757
de8159e7,0.21183145
efcca249,0.08645415
c3cdfd7c,5.057611e-06
1fbae11c,0.50733286
a78197b9,0.9776035
9510487f,3.560119e-16
11f770cd,0.0028606653
d2401c84,8.235919e-08
781d4a78,0.89549994
236f4be5,0.5257154
df56ab4b,0.97068715
ea825acf,0.00020137429
cf992e29,2.6499714e-14
66750962,0.0101772845
fa423857,0.06523812
d6889deb,0.9875176
e62ff090,3.995129e-05
47acfd80,1.7737917e-05
b9f5efc5,2.27657e-15
1a2a1f7f,2.2805876e-21
e8067065,4.875239e-08
db61755b,0.4964987
c97e4c01,0.76165175
02538d0d,0.475965
9930fe8b,0.057878017
1e053314,0.9803201
247e0650,8.501443e-15
a4eb05bf,3.2241875e-15
66ea133d,0.33474612
3220362c,0.20882282
67162075,4.734128e-31
5af75025,1.9578278e-10
5dd87bb9,0.6904937
010dc181,0.6650571
40dbd0a9,0.27839643
0c10fd9e,0.78254074
39c38975,9.330757e-08
20f60e12,0.010890961
4fb6e67f,6.786263e-10
d7d3e9fa,0.31988713
787d0e9a,1.4920831e-15
7d92a013,1.331211e-11
65f79253,0.047096908
a20dfd11,7.805517e-07
c04f50a0,0.56216127
a007e147,0.977332
80e35877,0.4848783
e3631e6a,0.0425272
684fd7ec,1.3612895e-06
9dbdb2b8,0.07092705
1768e4bb,0.13508579
d84884d6,0.9337618
838a14ae,0.28609318
6e007f95,0.20492902
6e0c3725,0.53486806
d4c5252a,4.245025e-05
209cba64,0.5996372
1df44a05,0.46199578
d925c0cc,0.41193503
85981d62,4.2079624e-09
18b93e7f,6.3978454e-29
4936bb64,0.7210744
d57686b7,0.03598675
0d6d23b5,0.9962118
3859bfa4,0.96460646
2cfddca9,0.6903998
32eebbf8,0.6883831
79c40371,0.1986117
f7f432f6,2.009767e-06
d50e3a56,0.0005557537
b63bbdee,0.013966173
de327375,0.5655727
43a0d395,0.12122804
db465006,0.17237824
44809656,0.014047146
3c72f288,0.9885641
3f449132,0.97490263
ec5d4a58,0.0020841956
49d62856,0.719282
b80fb15c,4.3001328e-13
368e304e,0.6256399
f19bdd74,3.0543214e-07
b55e823c,0.9072824
89dd11b9,0.014636695
4286352d,0.00011065781
4b10a9dc,2.4399421e-06
3bdbb13c,6.4342853e-06
7e9f355f,1.5147669e-20
f420301b,0.51501125
4e3c03ff,0.0022463799
3227e0ba,0.17831326
d12d7771,0.010508597
6616970c,0.8308598
186ea788,0.14924961
42867a33,0.99618816
7ed03e02,0.24009866
f24ce309,7.171121e-08
18d7021a,0.00014814734
9a18807f,0.0153897405
a94b079b,0.2889963
255c4f02,0.0139912665
93ba10ba,0.92851347
95567789,0.012921065
bb09a45b,6.6896545e-15
a972a7db,0.8034695
2bd5da67,0.00058686733
7a43c51d,0.21967915
29adcf10,1.3168934e-09
6742855f,3.54514e-18
d20e49b2,4.591153e-05
9f81771e,0.016880125
de27fefb,0.62927663
d18f6f0e,0.13041547
69973737,0.076655895
76509472,0.03767544
57157f35,2.5508934e-05
72f5cc06,0.95267475
19982389,0.43720883
4ed21d3b,0.9865502
5a0ca890,0.017347872
65ea29c4,4.539621e-16
b4f11fb6,0.9606559
8836e0c8,1.9697145e-08
30456db6,0.2513809
19174e69,0.26597297
8baa045a,0.11954066
bfc86919,0.05469641
2f93bac6,0.041398615
c44960f2,0.1872403
b660e80e,1.8994095e-10
76411374,0.11170843
839bbcfe,0.7595571
bc8c483e,9.956362e-12
d9577013,0.26286918
b47fc3d2,0.8324983
a57ef2a1,0.6933924
d6908d52,0.54058385
99814ee7,0.75874877
0b6c4509,0.53612596
095f1797,0.36824813
7dd828c0,0.44414055
764b4e82,0.0
91ef8a0c,3.310976e-37
a91ee052,0.0031520426
a01318ab,0.67404175
325ad084,0.0002090931
2ceb258a,0.29067504
a969eea6,3.6132965e-11
1a538ed3,7.4620427e-10
65e14f46,0.48459724
77c165c3,7.39688e-27
14c60c1d,0.99520123
630360e8,0.7391594
8d7026fa,0.25622517
13964a63,0.4457179
d0155b0f,3.090101e-16
46afff48,0.7334439
4868f534,0.3928032
26743a5c,0.1550163
ad50aaf3,0.030787587
89cc4fce,0.0002259314
715785e6,0.081481546
3d28a858,0.37265432
ba36851a,0.61576086
51ecc6ab,9.127568e-05
b1ec4727,0.36762172
040c5d78,1.7010958e-06
a8a77c55,0.8723948
32f51fe6,4.6557025e-07
8ef7a06b,1.6058075e-12
838fafac,6.5738385e-07
7d0b89b1,0.36559385
7d9636c4,0.1936633
8d37529b,0.9846964
5fd612ad,0.0012160242
323ca98d,0.19055653
842d7d88,0.89659303
c7529197,0.41557202
3235b7ca,0.47958276
2436a25b,0.5796768
e6d8d670,0.0020454526
1c5a5a1f,0.056082368
1c1d6c80,0.9763448
9579aa49,0.6435818
aeb95ac9,0.9648529
db172beb,9.2757885e-11
ae2a516d,6.373374e-11
63e579b1,0.00019037724
a49b42ff,0.052020937
99fb914f,0.9974454
d86b48d1,0.0004029572
6bca064a,0.95769393
d3bc5515,0.99303865
ded30e1d,0.11910406
d88e4b44,0.23874417
6f688a3c,0.26264903
a98dcb63,1.04637845e-35
6d9d1eca,0.17396817
51924408,0.041763783
a8f910bb,0.9569684
7f12814f,0.3336339
cdcdc401,0.047710717
5dea100e,0.6472897
04738deb,8.478507e-09
e4064b10,0.07465339
c84df9ea,0.4532329
ba8130e2,3.6621482e-15
7535f0cd,0.00079375505
c915f66c,0.032197624
f0c360e7,3.5288708e-09
fed2396a,0.07961631
5d58a277,3.9816263e-05
21279402,0.9169022
873d8adc,0.81761837
2fb68d77,0.2221658
8fb1a67b,0.7042065
fe8c6150,2.2406901e-07
c00db5d4,0.30036968
2e3a38d3,0.8815094
38464042,0.038297832
58d4e224,0.11993793
a7bfbc2a,0.002143234
9cdcf947,0.97440577
6c610fd4,0.8097188
50fd58f2,0.2630003
b093a813,0.22307971
28f4e51e,1.9287041e-05
2d01ecdc,0.26978785
290992c4,0.9483365
e0f83a9b,6.4657645e-05
7cdbe05e,0.3522454
2a33464b,0.2974091
84521f2c,0.29790288
a1d7e535,9.483116e-35
f77a2b74,1.6746619e-12
f2c5216a,0.18211699
b516302a,0.2712546
564266ec,0.38899747
56d23ee0,0.33680436
8c9971b5,0.050642073
fe75e357,0.17677304
cfab3237,4.4877675e-09
f7258c56,0.032550454
e79cb5cf,0.061101347
efbb58a0,0.52361196
ff8d6575,0.038221985
cf6d0221,0.9374049
b057a3cf,0.8859216
d7aa3d66,0.99998134
db1b3f2d,0.11198899
9cfd7cd3,0.83303857
0dc59065,0.0029202998
f2742949,0.8698338
cfa8905d,0.18010858
6bc7bb68,0.89597917
df228195,0.10990289
92b3fd07,0.25435895
99181903,0.17899677
17b47421,6.221935e-19
54c58af0,0.2657727
c533141a,9.838389e-17
3a89f639,1.0555496e-08
2b9438cd,1.1402513e-11
de0fc4ea,0.5980543
d0b4812d,0.65076923
5ab3daa8,8.562281e-28
3a205fb9,0.9972789
81d06d13,0.069122314
5b155890,0.58669585
b7332f47,0.07987693
13a49895,0.99576116
a9dcaf7e,2.234635e-06
daccb199,0.29641622
0a31aaec,0.012552768
effc32ab,0.54560405
b9b1d1ae,0.20539978
837567b0,1.07437625e-13
76364052,0.9997364
614324a1,0.92505485
3b20239f,0.39384422
49054d2e,7.132118e-28
59eea5d5,0.02950126
eaa8408c,0.408917
3b3369f8,0.64725256
06f7cf48,2.2306707e-17
99cae923,3.743446e-24
c2b732c8,0.271598
5652b0eb,0.9997133
033f2509,0.40967837
d32b7520,0.12189606
86bfefc7,0.013071686
3279d1d5,0.41147178
22221e9d,0.5318844
9bdc1896,0.67650205
49fa8e72,0.62998706
d911954a,3.0289288e-05
16fcc6f5,0.13003501
b5e8f248,0.66536355
10f410ba,0.9987479
fb702ee7,0.0005963743
a162448e,9.0985296e-11
2e757023,0.6544888
877bcc05,0.9064416
0dfcd873,0.9943918
c4e06675,0.04679686
a1c03878,0.66143656
d187d757,0.1444127
967875e8,0.0029115677
7fe478cb,0.26048195
d43aa540,0.46204993
964acdef,0.09917754
d7ecc1b7,0.89403546
a5b32893,0.49107224
5b68a817,0.028469056
8f374224,0.6175297
8deced1c,0.0040053427
c5959db1,0.20029202
d3c61d2b,0.00060376525
f4cb6420,0.30152455
18b8670f,0.00864625
777d03d6,0.9915603
57b18759,0.014425218
4843496a,0.44920954
6156c963,0.41608533
73165630,0.29132718
53c49cf8,0.32726687
1f2e9806,9.436303e-07
5addc113,0.00033047795
35d2fbc5,0.008573949
3a451e5b,0.00020584464
59b9eb6e,0.72521025
f8669a86,0.17800182
fa3ff835,1.2369276e-09
6e7e427b,0.6251406
8b05e1a1,0.39155626
ad3727d3,0.16505384
8965e560,0.8364924
821e0c31,3.84431e-07
2b33b417,0.054674715
acc4dd50,0.68713
4a0a5cd5,0.31674236
21aa40fc,0.79015946
1d91bf6e,0.118314415
923910f8,2.0226837e-05
54c012c3,0.7005087
00d366d6,0.7662635
278627ff,0.68547046
1372a58e,4.668521e-07
4b4247a5,0.6796896
0c496d3a,0.9975456
d6774ba7,9.848062e-20
814bc35f,0.5231098
36497217,1.2278102e-12
c9a9bb5b,2.2400848e-17
ac07e085,0.003101319
f806ebf1,0.83393526
bd9dd604,2.9354457e-21
3679bbf9,0.13575315
db1343a0,0.22755206
679dd63b,0.3047728
43eebf55,7.372274e-08
74e2d160,0.99760836
e09bc632,0.9683931
1b2227be,0.012474775
989685c7,0.20548466
05ba66d2,0.98206615
ed366c4e,0.4186294
954f4238,0.8886442
21f4f395,0.809422
127bda37,0.9883841
ca5c432e,3.1839685e-12
4429971a,0.2097241
a6179f95,0.014781594
d0d5165e,0.3955921
fe3f7d13,0.9359406
66be84a3,0.003243357
154d8985,4.250907e-22
27260e05,0.16501918
6c37d4ca,0.00073364377
69a6b224,6.802099e-10
9d37a1ab,0.087444246
5998bcf9,7.617841e-07
1198c02c,0.2234458
9b7c82ed,0.0037781298
4b335d8a,0.5601039
9655bde5,0.00060003996
2df55cab,0.043400347
97c45082,0.13788205
a8ad8cd3,0.9097637
591b8504,0.4561046
4cfc4b39,0.47384012
cf87475a,0.3835809
ea222d2d,0.13847876
f1266956,0.00019043684
c3bf1074,0.687385
92633d3e,0.002467662
bfe11458,0.058059603
f142d550,0.15432468
03942109,0.0868921
9381009e,0.9800912
db9508e8,0.4488461
dc61215b,1.2747465e-13
d7b962ae,0.3036381
ac883af0,0.73945546
a18d0c4a,0.75027883
4b656126,0.46915695
6adfd15a,0.77223706
5ebfa034,0.20960093
3363e0db,0.3227929
852a432a,0.49273822
6fa80d7a,0.011504352
569c4651,0.052569866
57422abf,0.7669033
64c1438f,0.0015773773
0f7a771a,0.609187
cf68a502,0.4022259
ebc580bb,1.90586e-27
17d13500,0.5735049
f1565d79,0.8244152
e5ac1d27,1.0903228e-05
62339204,0.004892826
49807b4a,0.8975067
8935c7e2,3.8488895e-10
a561f2b4,0.3607377
04387235,0.00016874075
04aac344,4.1788364e-11
54063004,0.00054982305
1b5e08dd,0.6453674
6968282d,0.68473744
281524f9,0.41019234
fd553fc8,0.20927602
e45f0b13,0.20754331
b34a4ca2,0.056746393
0dcd8be5,0.08534941
c90f547a,4.8088474e-15
4c34de66,0.73818636
a47f4d0f,9.326583e-29
2a317a41,0.97696435
b64c8598,0.63654554
2bdbb188,0.7746435
ccc89b62,0.5352578
645ba2a0,0.6341553
09e8a5e5,0.42856994
be3a1e7a,0.4957457
92d0180c,0.0012311637
2e8ae485,4.92798e-14
007f8195,0.2179941
2bc2e785,0.84539545
baed3d4d,0.16920388
fe9848ab,0.99083066
426619f5,0.8614699
6d129e11,0.6663715
